9 1:0.62132 2:0.870377 3:1.00106 4:0.00226402 5:1.40321 6:0.0390812 7:1.69294 8:0.259694 9:2.03006 10:0.33806 11:0.178216 12:0.347221 13:0.352108 14:0.445767 15:0.401001 16:0.97998 17:1.16033 18:1.12946 19:1.03299 20:1.02103
9 1:0.624961 2:0.893567 3:1.07488 4:0.01645 5:1.37035 6:0.0809934 7:1.74563 8:0.33949 9:2.09263 10:0.368911 11:0.224632 12:0.429128 13:0.487679 14:0.539842 15:0.425062 16:1.03958 17:1.12157 18:1.0603 19:0.861481 20:0.961523
9 1:0.782716 2:0.693444 3:1.08778 4:-0.0473133 5:1.42112 6:0.0104405 7:1.81118 8:0.241308 9:2.27548 10:0.325543 11:0.226408 12:0.461933 13:0.634122 14:0.539744 15:0.335084 16:0.954775 17:0.91064 18:0.792414 19:0.704243 20:0.86183
13 1:-0.0580483 2:0.522291 3:1.30053 4:-0.0478697 5:1.59014 6:0.147749 7:1.94543 8:0.718764 9:2.7502 10:0.784579 11:0.0541001 12:0.27995 13:0.321555 14:0.527462 15:0.232551 16:1.34979 17:1.53968 18:1.62495 19:0.58463 20:0.717854
13 1:-0.0510965 2:0.524469 3:1.11579 4:-0.0719459 5:1.38875 6:0.0691059 7:1.64988 8:0.67364 9:2.38382 10:0.740172 11:0.0266468 12:0.188268 13:0.273635 14:0.575826 15:0.432136 16:1.30485 17:1.58973 18:1.65419 19:0.446676 20:0.602348
13 1:0.0488972 2:0.87466 3:1.11886 4:-0.118009 5:1.49903 6:0.0187782 7:1.92363 8:0.405084 9:2.53197 10:0.488529 11:0.0286769 12:0.202174 13:0.311544 14:0.568872 15:0.237594 16:1.23553 17:1.57332 18:1.56794 19:0.590681 20:0.796044
13 1:-0.0559977 2:0.707432 3:1.16267 4:-0.0588193 5:1.47064 6:0.0841376 7:1.97357 8:0.483321 9:2.52872 10:0.426108 11:0.0178476 12:0.27471 13:0.372415 14:0.50451 15:0.336479 16:1.3119 17:1.65778 18:1.55275 19:0.569989 20:0.696027
13 1:0.0787117 2:0.87385 3:1.15396 4:-0.144138 5:1.48046 6:-0.000555158 7:1.93723 8:0.3998 9:2.66031 10:0.376056 11:0.0413875 12:0.119377 13:0.259632 14:0.683832 15:0.227923 16:1.29919 17:1.65718 18:1.62756 19:0.871867 20:0.878043
1 1:0.289457 2:-0.087006 3:0.952474 4:-0.200128 5:1.4004 6:-0.203265 7:1.75877 8:0.00631499 9:2.24108 10:0.158924 11:0.11573 12:0.134624 13:0.0490085 14:0.191141 15:0.223085 16:1.23965 17:1.5544 18:1.5859 19:1.44205 20:1.36106
1 1:0.186224 2:0.141901 3:0.96482 4:0.000973225 5:1.49123 6:-0.0451565 7:1.8772 8:0.148519 9:2.36358 10:0.198282 11:0.0882516 12:0.14605 13:0.148503 14:0.246097 15:0.260764 16:1.36561 17:1.56779 18:1.60807 19:1.52206 20:1.38322
1 1:0.335838 2:0.449595 3:1.04871 4:0.0604287 5:1.44081 6:-0.0594254 7:1.72875 8:0.0355295 9:2.19458 10:0.14499 11:0.176403 12:0.274626 13:0.319722 14:0.269695 15:0.245164 16:1.09774 17:1.44837 18:1.50595 19:1.37539 20:1.20298
1 1:0.325943 2:0.60131 3:1.08631 4:0.160467 5:1.45801 6:0.0272739 7:1.72997 8:0.104322 9:2.16683 10:0.158695 11:0.182089 12:0.314544 13:0.387227 14:0.278878 15:0.247442 16:1.14958 17:1.4553 18:1.56122 19:1.41704 20:1.26907
1 1:0.143298 2:0.185112 3:0.905242 4:0.0508856 5:1.3446 6:0.0234169 7:1.71572 8:0.179678 9:2.16698 10:0.258505 11:0.12059 12:0.393856 13:0.412635 14:0.323125 15:0.217323 16:0.984234 17:1.24101 18:1.27273 19:1.18857 20:1.15935
6 1:0.746341 2:1.01182 3:1.16799 4:-0.0256193 5:1.51488 6:0.0284071 7:1.81562 8:0.379836 9:2.24273 10:0.637808 11:0.224481 12:0.161801 13:0.030792 14:0.268784 15:0.159355 16:0.851482 17:1.66036 18:1.82651 19:1.56723 20:0.946607
6 1:0.870363 2:1.05639 3:1.07017 4:-0.0824955 5:1.41157 6:0.0264585 7:1.79834 8:0.346802 9:2.15018 10:0.591369 11:0.214816 12:0.13297 13:0.0728019 14:0.321544 15:0.295879 16:0.714541 17:1.56749 18:1.78946 19:1.58395 20:1.04856
6 1:1.13225 2:0.944629 3:1.15343 4:-0.0449322 5:1.49136 6:-0.0483389 7:1.84609 8:0.246954 9:2.28533 10:0.462442 11:0.264642 12:0.175054 13:0.0475963 14:0.548861 15:0.314812 16:0.764995 17:1.55666 18:1.78008 19:0.733695 20:0.897364
6 1:0.84672 2:1.00512 3:1.10013 4:-0.0656132 5:1.51153 6:0.00153279 7:1.78408 8:0.410364 9:2.14986 10:0.692873 11:0.342794 12:0.108316 13:0.0772781 14:0.310808 15:0.283713 16:0.785619 17:1.6479 18:1.86782 19:1.5834 20:1.15682
6 1:0.708311 2:0.942513 3:1.17745 4:0.0520272 5:1.52512 6:0.125575 7:1.86946 8:0.44007 9:2.30195 10:0.650965 11:0.233757 12:0.147107 13:0.0617364 14:0.28295 15:0.174592 16:0.827154 17:1.69228 18:1.90142 19:1.61067 20:1.12741
9 1:0.710742 2:0.785702 3:1.09842 4:0.101188 5:1.43902 6:0.321783 7:1.78699 8:0.527264 9:2.23863 10:0.511618 11:0.248778 12:0.509729 13:0.768216 14:0.570997 15:0.324749 16:0.973304 17:0.821379 18:0.556153 19:0.535979 20:0.781298
9 1:1.08259 2:0.674166 3:1.15565 4:0.0823557 5:1.54613 6:0.165934 7:1.78879 8:0.408073 9:2.20451 10:0.453506 11:0.194625 12:0.362469 13:0.701101 14:0.490769 15:0.308369 16:0.862179 17:0.907408 18:0.70312 19:0.70769 20:0.846918
9 1:0.713542 2:0.803724 3:1.17701 4:0.0989505 5:1.45325 6:0.268933 7:1.77173 8:0.535789 9:2.26625 10:0.59064 11:0.217066 12:0.47266 13:0.898215 14:0.623082 15:0.296586 16:0.968784 17:0.836051 18:0.550666 19:0.485843 20:0.726871
9 1:0.600466 2:0.912329 3:1.13793 4:-0.0329866 5:1.47682 6:0.172587 7:1.69089 8:0.366958 9:2.11381 10:0.471221 11:0.147126 12:0.501755 13:0.87456 14:0.646166 15:0.29193 16:1.0408 17:0.871375 18:0.567598 19:0.542324 20:0.730297
9 1:0.624095 2:0.844131 3:1.08827 4:0.0808617 5:1.39597 6:0.229803 7:1.66734 8:0.49222 9:2.09575 10:0.572099 11:0.1911 12:0.303842 13:0.729805 14:0.520766 15:0.268444 16:0.994811 17:0.851594 18:0.518565 19:0.508016 20:0.753597
13 1:0.014157 2:0.671817 3:1.21595 4:-0.0877221 5:1.53647 6:0.212368 7:2.00825 8:0.607684 9:2.6783 10:0.613177 11:0.0152232 12:0.0950111 13:1.08724 14:0.61296 15:0.248991 16:1.71444 17:1.5006 18:0.383942 19:0.524447 20:0.860513
13 1:0.146283 2:0.647862 3:1.21348 4:-0.117868 5:1.62104 6:0.0220259 7:2.05832 8:0.286233 9:2.56302 10:0.391371 11:0.101216 12:0.16602 13:0.0959726 14:0.458108 15:0.161713 16:1.59909 17:1.52006 18:1.45055 19:1.41436 20:1.03759
13 1:0.196401 2:0.607322 3:1.34419 4:-0.2435 5:1.72073 6:-0.000833273 7:2.14407 8:0.340075 9:2.60768 10:0.458699 11:0.0126719 12:0.114639 13:0.155373 14:0.627721 15:0.216276 16:1.61433 17:1.7286 18:1.6022 19:1.03138 20:1.12447
13 1:0.136065 2:0.616078 3:1.21253 4:-0.185885 5:1.59302 6:0.0278612 7:1.92653 8:0.36256 9:2.4849 10:0.563207 11:0.0457059 12:0.1117 13:0.127428 14:0.437693 15:0.28259 16:1.663 17:1.56053 18:1.49221 19:1.27959 20:0.964064
13 1:0.0510264 2:0.483675 3:1.12992 4:-0.253842 5:1.48953 6:0.066313 7:1.97365 8:0.417633 9:2.59908 10:0.385134 11:0.024058 12:0.0495807 13:0.199477 14:0.28964 15:0.141576 16:1.5733 17:1.66194 18:1.28055 19:1.10288 20:1.10362
1 1:0.267907 2:0.599301 3:1.06561 4:0.0587796 5:1.45179 6:0.00441289 7:1.81243 8:0.149805 9:2.25413 10:0.192789 11:0.167709 12:0.22672 13:0.141716 14:0.150901 15:0.289215 16:0.875964 17:1.43151 18:1.53003 19:1.41817 20:1.2563
1 1:0.408342 2:0.582432 3:1.04144 4:-0.121956 5:1.4223 6:-0.0951184 7:1.77285 8:-0.0017879 9:2.23501 10:0.0692936 11:0.0899623 12:0.245319 13:0.11878 14:0.124697 15:0.261692 16:1.10302 17:1.63238 18:1.75291 19:1.61852 20:1.38693
1 1:0.347065 2:0.711482 3:1.01833 4:0.0766431 5:1.43187 6:0.0253448 7:1.79444 8:0.0778764 9:2.24365 10:0.154571 11:0.127563 12:0.215845 13:0.156471 14:0.119875 15:0.240951 16:1.09346 17:1.60369 18:1.67117 19:1.56644 20:1.35955
1 1:0.308008 2:0.602292 3:1.0178 4:0.02149 5:1.41766 6:-0.0298399 7:1.70283 8:0.0289398 9:2.17 10:0.0255853 11:0.104491 12:0.213388 13:0.174841 14:0.143135 15:0.199127 16:1.07113 17:1.56835 18:1.6458 19:1.48015 20:1.28271
1 1:0.34217 2:0.360362 3:1.06057 4:-0.0523611 5:1.46657 6:0.0813705 7:1.76156 8:0.163621 9:2.20633 10:0.248491 11:0.0949288 12:0.237226 13:0.125741 14:0.130139 15:0.199807 16:1.08125 17:1.62881 18:1.68123 19:1.54223 20:1.38882
6 1:1.79774 2:0.935926 3:1.36105 4:0.314727 5:1.64007 6:0.137463 7:1.96167 8:0.116109 9:2.24969 10:0.0463524 11:0.199037 12:0.208065 13:0.102344 14:0.29176 15:0.234897 16:0.488148 17:1.35762 18:1.66402 19:1.53488 20:1.06786
6 1:2.0947 2:1.00834 3:1.43164 4:0.336242 5:1.68618 6:0.214414 7:1.92893 8:0.199916 9:2.11644 10:0.12492 11:0.211312 12:0.156594 13:0.173806 14:0.339967 15:0.3342 16:0.366238 17:1.14329 18:1.34168 19:1.2254 20:0.977918
6 1:1.77241 2:0.720914 3:1.2028 4:0.192461 5:1.57457 6:0.0928164 7:1.90343 8:0.102286 9:2.13793 10:0.0848399 11:0.227973 12:0.215257 13:0.0871718 14:0.299268 15:0.158623 16:0.432873 17:1.39484 18:1.57161 19:1.44557 20:1.05052
6 1:0.149341 2:0.06703 3:1.34781 4:0.0297271 5:1.36951 6:0.172739 7:1.22464 8:0.395646 9:1.50608 10:0.75806 11:0.0782098 12:0.348491 13:0.35464 14:0.297466 15:0.757938 16:0.704378 17:1.11193 18:0.799683 19:0.500891 20:0.34375
6 1:1.71449 2:0.711109 3:1.32299 4:0.311572 5:1.65233 6:0.154463 7:1.97339 8:0.141664 9:2.16924 10:0.166952 11:0.226533 12:0.179863 13:0.156728 14:0.342934 15:0.151795 16:0.444854 17:1.33219 18:1.55627 19:1.40417 20:1.05315
9 1:0.272023 2:0.318873 3:0.876166 4:0.111748 5:1.18621 6:0.204422 7:1.54961 8:0.449809 9:2.2088 10:0.727295 11:0.0922429 12:0.25263 13:0.554465 14:0.80453 15:0.631999 16:0.972316 17:1.1086 18:0.345661 19:0.249505 20:0.404278
9 1:0.170171 2:0.565516 3:0.965269 4:0.374066 5:1.17354 6:0.394653 7:1.63101 8:0.328319 9:2.3779 10:0.427424 11:0.162212 12:0.229836 13:0.593799 14:1.2074 15:0.774039 16:0.683464 17:0.780867 18:0.334988 19:0.190621 20:0.352562
9 1:0.54894 2:0.37996 3:1.01283 4:0.21832 5:1.1195 6:0.313573 7:1.55246 8:0.342767 9:2.04443 10:0.548305 11:0.0607724 12:0.220251 13:0.411475 14:0.912792 15:0.546523 16:1.07822 17:0.993674 18:0.400257 19:0.271895 20:0.470252
9 1:0.093166 2:0.421025 3:0.707526 4:0.161705 5:0.935057 6:0.215783 7:1.46027 8:0.386526 9:2.06744 10:0.628066 11:0.106786 12:0.152848 13:0.65366 14:1.01985 15:0.728966 16:1.02865 17:0.742213 18:0.404219 19:0.328308 20:0.444151
9 1:0.180919 2:0.829627 3:0.968104 4:0.398892 5:1.28156 6:0.311224 7:1.75018 8:0.461637 9:2.17035 10:0.507914 11:0.15286 12:0.383062 13:0.804526 14:0.656957 15:0.427884 16:0.963691 17:0.82509 18:0.546109 19:0.42856 20:0.581212
13 1:0.187893 2:0.478501 3:0.938352 4:-0.047107 5:1.30374 6:0.148819 7:1.70933 8:0.564136 9:2.34574 10:0.567327 11:0.0676385 12:0.146206 13:0.719661 14:0.539233 15:0.429715 16:1.48492 17:1.85808 18:0.432905 19:0.456654 20:0.629835
13 1:0.0744513 2:0.628621 3:0.906967 4:-0.0366242 5:1.2179 6:0.131156 7:1.71512 8:0.404187 9:2.28878 10:0.478041 11:0.0419384 12:0.135568 13:0.562109 14:0.743673 15:0.389394 16:1.54096 17:1.77953 18:0.364514 19:0.356259 20:0.651661
13 1:0.00445378 2:0.527242 3:1.00392 4:-0.135423 5:1.29399 6:0.112988 7:1.73925 8:0.393727 9:2.37446 10:0.632516 11:0.0305022 12:0.0802856 13:1.01515 14:0.719731 15:0.331814 16:1.52943 17:1.77588 18:0.343063 19:0.402855 20:0.63306
13 1:0.287361 2:0.680638 3:1.0624 4:-0.0786939 5:1.35641 6:0.0253001 7:1.82399 8:0.390888 9:2.33494 10:0.563097 11:0.0667865 12:0.065424 13:0.731403 14:0.735107 15:0.21452 16:1.2978 17:1.65819 18:0.411229 19:0.439805 20:0.636706
13 1:0.23276 2:0.627451 3:1.08705 4:-0.16033 5:1.41975 6:0.0597608 7:1.80906 8:0.484434 9:2.31852 10:0.63442 11:0.0651161 12:0.0359827 13:0.696168 14:0.741071 15:0.28177 16:1.29903 17:1.6279 18:0.478929 19:0.434294 20:0.638183
1 1:0.301842 2:0.0462039 3:1.0583 4:-0.00918448 5:1.45714 6:0.173458 7:1.83411 8:0.256526 9:2.30094 10:0.269003 11:0.125574 12:0.152662 13:0.0598488 14:0.188827 15:0.294645 16:1.18071 17:1.67256 18:1.8234 19:1.57845 20:1.27197
1 1:0.364972 2:0.232523 3:1.04889 4:0.0274268 5:1.47235 6:0.151786 7:1.76841 8:0.265128 9:2.29076 10:0.248598 11:0.105494 12:0.164418 13:0.0826094 14:0.147551 15:0.286738 16:1.12772 17:1.6878 18:1.7408 19:1.52653 20:1.22567
1 1:0.22241 2:0.407328 3:0.972244 4:0.0976306 5:1.35753 6:0.0270435 7:1.7447 8:0.137699 9:2.28908 10:0.14558 11:0.115986 12:0.132854 13:0.0896313 14:0.174422 15:0.302635 16:1.13819 17:1.58737 18:1.66216 19:1.46019 20:1.22357
1 1:0.316088 2:0.252544 3:0.991447 4:-0.047529 5:1.38393 6:-0.0211619 7:1.716 8:0.181258 9:2.23392 10:0.219042 11:0.085866 12:0.163822 13:0.0800153 14:0.192409 15:0.277015 16:1.18437 17:1.61063 18:1.69083 19:1.49885 20:1.19471
1 1:0.266651 2:0.341021 3:0.983094 4:0.0548267 5:1.38526 6:-0.0190769 7:1.76783 8:0.159404 9:2.27967 10:0.136648 11:0.115073 12:0.0930252 13:0.0807716 14:0.245003 15:0.323495 16:1.2479 17:1.69941 18:1.81844 19:1.60183 20:1.31265
6 1:0.857921 2:0.982675 3:1.06518 4:0.117117 5:1.47286 6:0.113888 7:1.75408 8:0.388304 9:2.20765 10:0.526343 11:0.250814 12:0.206839 13:0.131453 14:0.29695 15:0.307773 16:0.670337 17:1.41364 18:1.56785 19:1.40214 20:0.984722
6 1:0.689582 2:0.965882 3:1.17919 4:0.00802982 5:1.55835 6:0.0897063 7:1.82454 8:0.322263 9:2.21709 10:0.499391 11:0.238263 12:0.191171 13:0.0963005 14:0.310646 15:0.29932 16:0.672726 17:1.43224 18:1.62585 19:1.54502 20:1.02039
6 1:0.770662 2:1.11687 3:1.15235 4:0.157181 5:1.51263 6:0.145332 7:1.82925 8:0.346811 9:2.24948 10:0.567539 11:0.273419 12:0.114578 13:0.0750995 14:0.287048 15:0.288585 16:0.701001 17:1.35516 18:1.58721 19:1.50216 20:1.03733
6 1:0.254452 2:1.20099 3:1.12627 4:0.101407 5:1.4847 6:0.0822686 7:1.80656 8:0.29251 9:2.25457 10:0.40652 11:0.27955 12:0.122524 13:0.0527382 14:0.284171 15:0.375992 16:0.565853 17:1.41342 18:1.73647 19:1.65129 20:1.31478
6 1:0.84676 2:1.16375 3:1.14113 4:0.127804 5:1.51533 6:0.0964931 7:1.81663 8:0.323285 9:2.23658 10:0.474393 11:0.249816 12:0.160093 13:0.0537551 14:0.264118 15:0.215865 16:0.622291 17:1.30988 18:1.59091 19:1.51854 20:1.11006
9 1:0.626955 2:0.753559 3:1.08055 4:0.327415 5:1.41837 6:0.52529 7:1.83987 8:0.733306 9:2.52719 10:0.720795 11:0.488209 12:0.236068 13:0.51396 14:0.414826 15:0.546119 16:0.975501 17:1.0155 18:0.724579 19:0.562683 20:0.66717
9 1:0.929632 2:0.825534 3:1.24918 4:0.167223 5:1.42665 6:0.286366 7:1.68738 8:0.521015 9:1.95713 10:0.495681 11:0.174755 12:0.361851 13:0.460533 14:0.701932 15:0.506138 16:0.966911 17:1.15898 18:0.885072 19:0.333615 20:0.382105
9 1:0.36801 2:0.501884 3:1.14465 4:0.203902 5:1.33895 6:0.353569 7:1.59185 8:0.507695 9:2.06388 10:0.443699 11:0.0591219 12:0.0484062 13:0.17375 14:0.193074 15:0.379039 16:0.95228 17:1.00877 18:0.758215 19:0.339898 20:0.411151
9 1:0.694393 2:0.880779 3:1.34271 4:0.183281 5:1.5134 6:0.314132 7:1.55526 8:0.531293 9:1.89664 10:0.491733 11:0.238264 12:0.109788 13:0.364934 14:0.461363 15:0.537407 16:0.81363 17:0.884038 18:0.568625 19:0.231237 20:0.259574
9 1:0.709351 2:0.760975 3:1.17608 4:0.207835 5:1.38141 6:0.293886 7:1.55032 8:0.409443 9:2.02435 10:0.358655 11:0.270969 12:0.0723952 13:0.291533 14:0.337416 15:0.420907 16:0.726942 17:1.01012 18:0.671807 19:0.243459 20:0.29971
13 1:0.166569 2:0.802202 3:1.30224 4:0.000968933 5:1.55028 6:0.514167 7:1.69168 8:0.764526 9:2.26462 10:0.806685 11:0.0487254 12:0.0698068 13:0.516109 14:0.296695 15:0.783176 16:1.22068 17:1.65463 18:1.7034 19:1.38113 20:1.02614
13 1:0.261841 2:0.915277 3:1.25284 4:-0.112165 5:1.49361 6:0.288103 7:1.7193 8:0.493967 9:2.37579 10:0.378585 11:0.0909395 12:0.13313 13:0.276778 14:0.817073 15:0.79408 16:1.43985 17:1.73242 18:1.61931 19:0.566642 20:0.533873
13 1:0.242898 2:0.958305 3:1.25604 4:-0.210001 5:1.47787 6:-0.0155116 7:1.66222 8:0.238906 9:2.05056 10:0.175981 11:0.0584738 12:0.12477 13:0.123973 14:0.361611 15:0.988358 16:1.31029 17:1.73768 18:1.68975 19:1.40692 20:1.44521
13 1:0.188304 2:0.863178 3:1.1094 4:-0.163464 5:1.36515 6:0.0935651 7:1.6118 8:0.493577 9:2.22027 10:0.542648 11:0.0966668 12:0.22984 13:0.164312 14:0.612527 15:0.602647 16:1.28594 17:1.68937 18:1.48194 19:0.768866 20:0.682545
13 1:0.310084 2:0.907779 3:1.24306 4:-0.201999 5:1.50627 6:0.00590312 7:1.70136 8:0.448215 9:2.14049 10:0.644861 11:0.150632 12:0.179187 13:0.740747 14:0.551837 15:0.452975 16:1.14296 17:1.67942 18:1.4325 19:0.89987 20:0.719653
1 1:0.250732 2:0.174171 3:1.06944 4:0.055594 5:1.42145 6:-0.0113341 7:1.82392 8:0.026109 9:2.25736 10:0.0250642 11:0.131589 12:0.114538 13:0.0271411 14:0.167404 15:0.160109 16:1.18266 17:1.79164 18:1.93275 19:1.73973 20:1.54049
1 1:0.330844 2:0.103826 3:1.03927 4:-0.0356334 5:1.43634 6:-0.011174 7:1.81294 8:0.0546764 9:2.35001 10:0.0925342 11:0.127925 12:0.191965 13:0.0182864 14:0.141467 15:0.207772 16:1.13562 17:1.71537 18:1.81658 19:1.62762 20:1.52654
1 1:0.300812 2:0.348173 3:1.12904 4:0.137991 5:1.4745 6:0.0749482 7:1.8749 8:0.0951791 9:2.31419 10:0.0375018 11:0.127189 12:0.143397 13:0.0277986 14:0.204812 15:0.192975 16:1.18757 17:1.81331 18:1.88388 19:1.66985 20:1.48036
1 1:0.253119 2:0.0595391 3:1.08493 4:0.085753 5:1.42321 6:0.0650667 7:1.74174 8:0.134379 9:2.18641 10:0.161626 11:0.0804496 12:0.127466 13:0.050007 14:0.143141 15:0.212557 16:1.0758 17:1.76187 18:1.91731 19:1.74088 20:1.47075
1 1:0.365548 2:0.151574 3:1.00335 4:-0.0573254 5:1.44456 6:-0.0123976 7:1.82069 8:0.0358475 9:2.29495 10:0.0282207 11:0.107836 12:0.265404 13:0.0381914 14:0.146844 15:0.226622 16:1.22393 17:1.9133 18:1.94238 19:1.82472 20:1.61847
6 1:1.73535 2:1.22671 3:1.23028 4:0.307069 5:1.64215 6:0.111586 7:2.05621 8:0.202291 9:2.43224 10:0.249048 11:0.333243 12:0.118226 13:0.119817 14:0.332071 15:0.319269 16:0.831098 17:1.44653 18:1.62192 19:1.4899 20:1.27201
6 1:2.70999 2:1.14476 3:1.34799 4:0.322843 5:1.64253 6:0.0986438 7:1.84929 8:0.0544431 9:2.11738 10:0.037037 11:0.0977708 12:0.0533375 13:0.0979581 14:0.211877 15:0.253038 16:0.916415 17:1.35581 18:1.55662 19:1.43422 20:0.982997
6 1:1.14032 2:1.1783 3:1.19052 4:0.271346 5:1.61173 6:0.166314 7:1.85283 8:0.195187 9:2.15908 10:0.21433 11:0.165679 12:0.153524 13:0.130622 14:0.205498 15:0.188692 16:0.901508 17:1.51736 18:1.70168 19:1.62359 20:1.18925
6 1:1.23554 2:1.11358 3:1.27354 4:0.207886 5:1.59026 6:0.133274 7:1.80248 8:0.264503 9:2.06874 10:0.404246 11:0.0584799 12:0.0851388 13:0.0454036 14:0.147404 15:0.173969 16:1.03275 17:1.65745 18:1.83485 19:1.70369 20:1.14646
6 1:0.801716 2:0.645627 3:1.321 4:0.0925688 5:1.6472 6:0.0605522 7:1.85556 8:0.187993 9:2.13072 10:0.363768 11:0.0670299 12:0.128524 13:0.0755786 14:0.173804 15:0.123039 16:1.03232 17:1.64346 18:1.82081 19:1.69233 20:1.16632
9 1:0.463574 2:0.794389 3:1.0671 4:0.250915 5:1.38941 6:0.282597 7:1.79619 8:0.435928 9:2.17938 10:0.473916 11:0.133475 12:0.66006 13:0.898609 14:0.610997 15:0.385346 16:1.25417 17:0.980672 18:0.620446 19:0.597827 20:0.758645
9 1:0.468322 2:0.802425 3:0.955606 4:0.23554 5:1.27513 6:0.288453 7:1.76409 8:0.390038 9:2.19223 10:0.402227 11:0.159378 12:0.51074 13:0.711857 14:0.609463 15:0.310194 16:1.07243 17:0.835451 18:0.51392 19:0.499547 20:0.679759
9 1:0.490512 2:0.731738 3:0.980148 4:0.20648 5:1.28091 6:0.241677 7:1.74932 8:0.387175 9:2.17417 10:0.315383 11:0.127713 12:0.480143 13:0.697646 14:0.559083 15:0.418951 16:1.16452 17:0.9197 18:0.524548 19:0.475799 20:0.666835
9 1:0.479328 2:0.765935 3:0.91699 4:0.255617 5:1.25353 6:0.274213 7:1.66984 8:0.410497 9:2.12434 10:0.355693 11:0.162411 12:0.497374 13:0.646862 14:0.568609 15:0.363668 16:1.05168 17:0.91185 18:0.543691 19:0.466615 20:0.682689
9 1:0.553284 2:0.789187 3:1.00586 4:0.148172 5:1.28375 6:0.182925 7:1.73647 8:0.354946 9:2.16387 10:0.375379 11:0.122257 12:0.484599 13:0.66608 14:0.512357 15:0.309063 16:1.20796 17:1.02509 18:0.607449 19:0.535788 20:0.760066
13 1:0.176425 2:0.43534 3:1.34144 4:0.0698439 5:1.70127 6:0.243268 7:2.19736 8:0.429714 9:2.55379 10:0.513294 11:0.0357766 12:0.109758 13:0.808148 14:0.536118 15:0.370531 16:1.32242 17:1.42944 18:0.717867 19:0.524568 20:0.673826
13 1:0.0844414 2:0.432275 3:1.1787 4:0.0634096 5:1.55535 6:0.307418 7:2.03692 8:0.481599 9:2.5839 10:0.619742 11:0.0362994 12:0.231566 13:1.01274 14:0.781157 15:0.31964 16:1.40273 17:1.5211 18:0.567482 19:0.499007 20:0.662827
13 1:0.126687 2:0.321935 3:1.29632 4:-0.138883 5:1.70035 6:0.249417 7:2.17779 8:0.53503 9:2.66879 10:0.695858 11:0.0358116 12:0.220773 13:0.873732 14:0.598136 15:0.363752 16:1.31763 17:1.51801 18:0.536415 19:0.510017 20:0.691954
13 1:0.176529 2:0.611997 3:1.33828 4:0.0445497 5:1.6829 6:0.251555 7:2.24329 8:0.440484 9:2.67333 10:0.476991 11:0.0890233 12:0.048922 13:0.307591 14:0.284948 15:0.246935 16:1.3256 17:1.57819 18:1.42321 19:0.799076 20:0.866813
13 1:0.133421 2:0.146672 3:1.30309 4:-0.0257815 5:1.61131 6:0.218796 7:2.03981 8:0.515807 9:2.48004 10:0.705465 11:0.0428873 12:0.206596 13:0.509721 14:0.377604 15:0.252522 16:1.33044 17:1.33153 18:0.706762 19:0.421337 20:0.644095
1 1:0.401293 2:0.377298 3:1.11751 4:-0.0880468 5:1.43123 6:-0.0890162 7:1.74873 8:-0.0404235 9:2.27937 10:-0.0522627 11:0.0846819 12:0.0816526 13:0.0521149 14:0.191744 15:0.31754 16:1.30803 17:1.74664 18:1.87235 19:1.71289 20:1.40845
1 1:0.51045 2:0.164672 3:1.18466 4:-0.188062 5:1.56129 6:-0.0709829 7:1.85871 8:0.0828409 9:2.35067 10:0.131888 11:0.0976627 12:0.151267 13:0.0612465 14:0.209051 15:0.298878 16:1.26551 17:1.74524 18:1.8765 19:1.72737 20:1.36513
1 1:0.562148 2:0.475007 3:1.01748 4:-0.134847 5:1.43801 6:-0.102183 7:1.74033 8:0.0414436 9:2.27212 10:0.0688061 11:0.111293 12:0.175032 13:0.121969 14:0.206383 15:0.320334 16:1.06362 17:1.60693 18:1.7528 19:1.66325 20:1.28229
1 1:0.480549 2:0.32039 3:1.11944 4:-0.146585 5:1.48497 6:-0.0825849 7:1.76893 8:0.0185059 9:2.26268 10:0.0849328 11:0.180673 12:0.165571 13:0.0474092 14:0.178961 15:0.292279 16:1.22796 17:1.68377 18:1.89676 19:1.73319 20:1.3843
1 1:0.507446 2:0.482606 3:1.06609 4:-0.0923831 5:1.43564 6:-0.043916 7:1.70845 8:0.0475272 9:2.23235 10:0.0455174 11:0.128874 12:0.163291 13:0.028987 14:0.174434 15:0.316518 16:1.11209 17:1.57853 18:1.78865 19:1.69219 20:1.32875
6 1:0.213641 2:0.284218 3:1.35203 4:0.0925887 5:1.55421 6:0.089668 7:1.73856 8:0.241787 9:2.04818 10:0.366394 11:0.0434646 12:0.0376442 13:0.0543772 14:0.12529 15:0.394382 16:0.930436 17:1.53815 18:1.77725 19:1.20163 20:0.731297
6 1:0.674517 2:1.25908 3:1.28011 4:-0.0151495 5:1.48052 6:0.00525224 7:1.58913 8:0.114393 9:2.00594 10:0.447227 11:0.0743482 12:0.175526 13:0.0149865 14:0.117062 15:0.323936 16:0.600298 17:1.67218 18:1.51352 19:1.28276 20:0.847273
6 1:-0.526919 2:1.47 3:1.11729 4:0.062552 5:1.30791 6:0.0508286 7:1.57611 8:0.160827 9:2.46014 10:0.698539 11:0.133345 12:0.232928 13:0.0655461 14:0.273651 15:0.484616 16:0.695044 17:1.48698 18:1.59677 19:1.3526 20:0.708628
